date,close
2015-05-05,-0.014576159252794985
2015-05-06,-0.018632954384640854
2015-05-07,-0.01471767536204538
2015-05-08,-0.0017453653474220898
2015-05-11,-0.006533327043728554
2015-05-12,-0.009481579319779332
2015-05-13,-0.009292891174112028
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,-0.0003284842796809073
2015-05-20,-0.0010323791647114389
2015-05-21,0.0
2015-05-22,-0.00238875878220135
2015-05-26,-0.013114754098360715
2015-05-27,-0.0037470725995316645
2015-05-28,-0.004871194379391097
2015-05-29,-0.01105386416861831
2015-06-01,-0.009039812646370105
2015-06-02,-0.010023419203747053
2015-06-03,-0.007400468384075043
2015-06-04,-0.01578829039812646
2015-06-05,-0.017470725995316072
2015-06-08,-0.02351288056206091
2015-06-09,-0.023653395784543396
2015-06-10,-0.011943793911007083
2015-06-11,-0.008758782201405135
2015-06-12,-0.01634660421545675
2015-06-15,-0.020562060889929623
2015-06-16,-0.015222482435597207
2015-06-17,-0.013629976580796233
2015-06-18,-0.0033723653395784092
2015-06-19,-0.012599531615925086
2015-06-22,-0.0075409836065574165
2015-06-23,-0.0068384074941452155
2015-06-24,-0.014051522248243575
2015-06-25,-0.01704918032786884
2015-06-26,-0.017236533957845412
2015-06-29,-0.037845433255269345
2015-06-30,-0.03583138173302114
2015-07-01,-0.02810304449648715
2015-07-02,-0.028992974238875813
2015-07-06,-0.03175644028103042
2015-07-07,-0.02566744730679149
2015-07-08,-0.04201405152224824
2015-07-09,-0.040281030444964894
2015-07-10,-0.028196721311475437
2015-07-13,-0.017470725995316072
2015-07-14,-0.01320843091334889
2015-07-15,-0.013536299765807946
2015-07-16,-0.005620608899297386
2015-07-17,-0.004777517564402811
2015-07-20,-0.004262295081967182
2015-07-21,-0.008196721311475419
2015-07-22,-0.009976580796252854
2015-07-23,-0.015550351288056152
2015-07-24,-0.025761124121779888
2015-07-27,-0.03142857142857147
2015-07-28,-0.019531615925058476
2015-07-29,-0.012786885245901547
2015-07-30,-0.012552693208430998
2015-07-31,-0.014051522248243575
2015-08-03,-0.017377049180327897
2015-08-04,-0.019297423887587817
2015-08-05,-0.01606557377049178
2015-08-06,-0.024121779859484827
2015-08-07,-0.02599531615925066
2015-08-10,-0.01372365339578463
2015-08-11,-0.02262295081967214
2015-08-12,-0.021451990632318507
2015-08-13,-0.022669789227166337
2015-08-14,-0.019110070257611245
2015-08-17,-0.013629976580796233
2015-08-18,-0.016487119437939124
2015-08-19,-0.0242622950819672
2015-08-20,-0.04463700234192036
2015-08-21,-0.07433255269320849
2015-08-24,-0.11217798594847772
2015-08-25,-0.12285714285714278
2015-08-26,-0.08918032786885244
2015-08-27,-0.06665105386416859
2015-08-28,-0.0666042154566745
2015-08-31,-0.07414519906323191
2015-09-01,-0.10177985948477752
2015-09-02,-0.08473067915690868
2015-09-03,-0.08407494145199057
2015-09-04,-0.09793911007025757
2015-09-08,-0.07526932084309135
2015-09-09,-0.08763466042154566
2015-09-10,-0.08266978922716628
2015-09-11,-0.07850117096018727
2015-09-14,-0.08192037470725999
2015-09-15,-0.07044496487119434
2015-09-16,-0.0623887587822014
2015-09-17,-0.064496487119438
2015-09-18,-0.08454332552693211
2015-09-21,-0.07981264637002339
2015-09-22,-0.09175644028103047
2015-09-23,-0.09320843091334896
2015-09-24,-0.09648711943793908
2015-09-25,-0.09672131147540985
2015-09-28,-0.11939110070257619
2015-09-29,-0.11887587822014045
2015-09-30,-0.10243559718969553
2015-10-01,-0.10009367681498826
2015-10-02,-0.0866510538641686
2015-10-05,-0.07039812646370025
2015-10-06,-0.0735831381733022
2015-10-07,-0.06599531615925058
2015-10-08,-0.057564402810304394
2015-10-09,-0.05700234192037468
2015-10-12,-0.056112412177985904
2015-10-13,-0.06206088992974235
2015-10-14,-0.06655737704918041
2015-10-15,-0.05222482435597198
2015-10-16,-0.047915690866510485
2015-10-19,-0.047447306791569055
2015-10-20,-0.04875878220140517
2015-10-21,-0.05456674473067913
2015-10-22,-0.038594847775175634
2015-10-23,-0.028056206088993063
2015-10-26,-0.030444964871194413
2015-10-27,-0.032318501170960245
2015-10-28,-0.021311475409836134
2015-10-29,-0.02187353629976574
2015-10-30,-0.026088992974238834
2015-11-02,-0.014566744730679204
2015-11-03,-0.011709601873536313
2015-11-04,-0.014707259953161578
2015-11-05,-0.015690866510538637
2015-11-06,-0.016206088992974266
2015-11-09,-0.025386416861826633
2015-11-10,-0.023138173302107767
2015-11-11,-0.026978922716627607
2015-11-12,-0.04056206088992975
2015-11-13,-0.051334894613583204
2015-11-16,-0.03690866510538637
2015-11-17,-0.037611241217798574
2015-11-18,-0.02234192037470728
2015-11-19,-0.023185011709601855
2015-11-20,-0.019621545667447338
2015-11-23,-0.020749414519906306
2015-11-24,-0.0194379391100703
2015-11-25,-0.019578454332552675
2015-11-27,-0.018454332552693242
2015-11-30,-0.022529274004683852
2015-12-01,-0.01320843091334889
2015-12-02,-0.023283372365339616
2015-12-03,-0.03695550351288046
2015-12-04,-0.018173302107728273
2015-12-07,-0.024121779859484827
2015-12-08,-0.030683840749414437
2015-12-09,-0.03822014051522249
2015-12-10,-0.03573770491803274
2015-12-11,-0.054426229508196755
2015-12-14,-0.04964496487119441
2015-12-15,-0.03966838407494144
2015-12-16,-0.025620608899297403
2015-12-17,-0.040468384074941355
2015-12-18,-0.06313442622950816
2015-12-21,-0.055409836065573814
2015-12-22,-0.04683840749414525
2015-12-23,-0.03503512880562054
2015-12-24,-0.036627634660421515
2015-12-28,-0.03882903981264629
2015-12-29,-0.02857142857142858
2015-12-30,-0.035456674473067884
2015-12-31,-0.04510538641686179
2016-01-04,-0.0584580796252927
2016-01-05,-0.05686182669789219
2016-01-06,-0.06875878220140519
2016-01-07,-0.09110070257611236
2016-01-08,-0.10106323185011712
2016-01-11,-0.10018735362997655
2016-01-12,-0.09292365339578457
2016-01-13,-0.11555035128805613
2016-01-14,-0.10103044496487112
2016-01-15,-0.12032786885245905
2016-01-19,-0.11915690866510542
2016-01-20,-0.1304449648711944
2016-01-21,-0.1255737704918033
2016-01-22,-0.10763466042154557
2016-01-25,-0.12112412177985954
2016-01-26,-0.10913348946135837
2016-01-27,-0.11882903981264636
2016-01-28,-0.11423887587822013
2016-01-29,-0.09264262295081971
2016-02-01,-0.09297423887587819
2016-02-02,-0.10932084309133494
2016-02-03,-0.1039812646370023
2016-02-04,-0.10257611241217801
2016-02-05,-0.11967213114754105
2016-02-08,-0.13152224824355974
2016-02-09,-0.13147540983606554
2016-02-10,-0.13222482435597183
2016-02-11,-0.1435128805620608
2016-02-12,-0.12585480093676815
2016-02-16,-0.11110070257611238
2016-02-17,-0.09658079625292737
2016-02-18,-0.10028103044496484
2016-02-19,-0.10070257611241218
2016-02-22,-0.08768149882903986
2016-02-23,-0.0992037470725996
2016-02-24,-0.09508196721311479
2016-02-25,-0.08412177985948477
2016-02-26,-0.0862332552693208
2016-02-29,-0.09339578454332553
2016-03-01,-0.0720843091334894
2016-03-02,-0.0679156908665105
2016-03-03,-0.06428571428571428
2016-03-04,-0.06121779859484777
2016-03-07,-0.060468384074941484
2016-03-08,-0.0707259953161592
2016-03-09,-0.06613583138173307
2016-03-10,-0.06538641686182678
2016-03-11,-0.050304449648711946
2016-03-14,-0.051522248243559665
2016-03-15,-0.05306791569086655
2016-03-16,-0.04758782201405154
2016-03-17,-0.04154566744730681
2016-03-18,-0.04271662763466044
2016-03-21,-0.04135831381733024
2016-03-22,-0.04187353629976576
2016-03-23,-0.04820046838407488
2016-03-24,-0.048618266978922686
2016-03-28,-0.04805620608899297
2016-03-29,-0.0392468384074941
2016-03-30,-0.03503512880562054
2016-03-31,-0.037377049180327804
2016-04-01,-0.030819672131147557
2016-04-04,-0.03395784543325531
2016-04-05,-0.04361030444964875
2016-04-06,-0.03316159250585482
2016-04-07,-0.04473067915690876
2016-04-08,-0.04215831381733015
2016-04-11,-0.04440234192037462
2016-04-12,-0.03550351288056208
2016-04-13,-0.025757377049180352
2016-04-14,-0.0257142857142858
2016-04-15,-0.026791569086651035
2016-04-18,-0.019956908665105355
2016-04-19,-0.016861826697892268
2016-04-20,-0.015925058548009408
2016-04-21,-0.021217798594847737
2016-04-22,-0.021217798594847737
2016-04-25,-0.022903981264636886
2016-04-26,-0.021455737704918043
2016-04-27,-0.0194379391100703
2016-04-28,-0.028348946135831388
2016-04-29,-0.033579391100702516
2016-05-02,-0.02590163934426226
2016-05-03,-0.034383138173302075
2016-05-04,-0.039765807962529265
2016-05-05,-0.03995316159250584
2016-05-06,-0.03644028103044494
2016-05-09,-0.0356477751756441
2016-05-10,-0.023653395784543396
2016-05-11,-0.032786885245901676
2016-05-12,-0.03250585480093671
2016-05-13,-0.040936768149882896
2016-05-16,-0.03147540983606556
2016-05-17,-0.04051147540983613
2016-05-18,-0.040234192037470695
2016-05-19,-0.04355971896955513
2016-05-20,-0.035212920794403524
2016-05-23,-0.035576651940971815
2016-05-24,-0.023075477018516755
2016-05-25,-0.016448914371651524
2016-05-26,-0.01616693298242311
2016-05-27,-0.011937212143998455
2016-05-31,-0.013817088072187178
2016-06-01,-0.011796221449384303
2016-06-02,-0.008788419964282368
2016-06-03,-0.01174922455117966
2016-06-06,-0.006720556443274739
2016-06-07,-0.005169658802518962
2016-06-08,-0.0019268728263934776
2016-06-09,-0.003289782874330238
2016-06-10,-0.01273615941347872
2016-06-13,-0.020353416674499525
2016-06-14,-0.0222765297490366
2016-06-15,-0.02363943979697336
2016-06-16,-0.020725632108280823
2016-06-17,-0.028552613010960015
2016-06-20,-0.022296439155181424
2016-06-21,-0.019521143986076517
2016-06-22,-0.021120466625899614
2016-06-23,-0.008372924408485805
2016-06-24,-0.04449880050802013
2016-06-27,-0.06110353262147805
2016-06-28,-0.04417093936685634
2016-06-29,-0.02789406839456232
2016-06-30,-0.014652617714850269
2016-07-01,-0.012555623500634994
2016-07-05,-0.019662260689590316
2016-07-06,-0.01378239804318171
2016-07-07,-0.014412719318876666
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,-0.00013956734124220826
2016-07-14,0.0
2016-07-15,-0.0013418471219692751
2016-07-18,0.0
2016-07-19,-0.001012895939728975
2016-07-20,0.0
2016-07-21,-0.0037773222470461887
2016-07-22,0.0
2016-07-25,-0.0027158902596207124
2016-07-26,-0.0022555698766342225
2016-07-27,-0.003314306757503216
2016-07-28,-0.002163505800036769
2016-07-29,-0.0005523844595839433
2016-08-01,-0.0013809611489596918
2016-08-02,-0.007783097035536701
2016-08-03,-0.0048793960596574815
2016-08-04,-0.003822040139937477
2016-08-05,0.0
2016-08-08,-0.0005958382986525068
2016-08-09,0.0
2016-08-10,-0.0024750206251720197
2016-08-11,0.0
2016-08-12,-0.0008689686713926337
2016-08-15,0.0
2016-08-16,-0.005157697749783141
2016-08-17,-0.0032863206901273534
2016-08-18,-0.0010497968871239216
2016-08-19,-0.002510383860513943
2016-08-22,-0.0025560272034323983
2016-08-23,-0.0005477201150212441
2016-08-24,-0.005659774521886041
2016-08-25,-0.00634442466566254
2016-08-26,-0.008215801725318439
2016-08-29,-0.003328312565612279
2016-08-30,-0.00497512437810943
2016-08-31,-0.0078050116390524504
2016-09-01,-0.007759368296134106
2016-09-02,-0.0032863206901273534
2016-09-06,-0.0002702085900772033
2016-09-07,-0.00036514674334753305
2016-09-08,-0.0026473138892693093
2016-09-09,-0.026518782235610994
2016-09-12,-0.012551919302569714
2016-09-13,-0.02674699895020316
2016-09-14,-0.027112145693550582
2016-09-15,-0.01739011365192389
2016-09-16,-0.026107992149345005
2016-09-19,-0.025925418777671294
2016-09-20,-0.02587977543475295
2016-09-21,-0.014925373134328401
2016-09-22,-0.008717878497421117
2016-09-23,-0.01414943630471488
2016-09-26,-0.022137021315441152
2016-09-27,-0.016066456707289234
2016-09-28,-0.011182619015016715
2016-09-29,-0.020128714227029998
2016-09-30,-0.012734492674243425
2016-10-03,-0.015107946506002112
2016-10-04,-0.020128714227029998
2016-10-05,-0.015792596649778612
2016-10-06,-0.015107946506002112
2016-10-07,-0.018485553881966377
2016-10-10,-0.01337349947510158
2016-10-11,-0.025834132091834383
2016-10-12,-0.024556118490118184
2016-10-13,-0.027751152494408737
2016-10-14,-0.02724907572230595
2016-10-17,-0.030626683098270102
2016-10-18,-0.024556118490118184
2016-10-19,-0.02195444794376744
2016-10-20,-0.023780181660504884
2016-10-21,-0.02332374823132055
2016-10-24,-0.019170204025742876
2016-10-25,-0.02245652471587023
2016-10-26,-0.02441918846136293
2016-10-27,-0.027020859007713782
2016-10-28,-0.029896389611575258
2016-10-31,-0.02985074626865669
2016-11-01,-0.03687982107809584
2016-11-02,-0.04267652562873703
2016-11-03,-0.04705828654890687
2016-11-04,-0.04810808343603079
2016-11-07,-0.027112145693550582
2016-11-08,-0.02273038477338074
2016-11-09,-0.012372997398329533
2016-11-10,-0.009904605413300516
2016-11-11,-0.012186772559222292
2016-11-14,-0.011410835729608881
2016-11-15,-0.003697110776393231
2016-11-16,-0.00556848783604913
2016-11-17,-0.00045643342918433305
2016-11-18,-0.002692957232187654
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,-0.0046948356807512415
2016-11-29,-0.002753701697363775
2016-11-30,-0.005146262188515771
2016-12-01,-0.008802816901408494
2016-12-02,-0.008306247742867479
2016-12-05,-0.0023474178403756207
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,-0.0011478521919561224
2016-12-13,0.0
2016-12-14,-0.00825430277485073
2016-12-15,-0.004171057253248955
2016-12-16,-0.011942395504039305
2016-12-19,-0.009791008078679275
2016-12-20,-0.005971197752019597
2016-12-21,-0.008737267298911
2016-12-22,-0.01044959606603435
2016-12-23,-0.009000702493853097
2016-12-27,-0.00654197400772738
2016-12-28,-0.01475237091675441
2016-12-29,-0.014971900245872805
2016-12-30,-0.018572181243414088
2017-01-03,-0.011064278187565835
2017-01-04,-0.005180892167193418
2017-01-05,-0.005971197752019597
2017-01-06,-0.002414822620302015
2017-01-09,-0.0057077625570775
2017-01-10,-0.0057077625570775
2017-01-11,-0.002897787144362507
2017-01-12,-0.0054004214963118136
2017-01-13,-0.0031173164734807912
2017-01-17,-0.006629785739374783
2017-01-18,-0.004434492448191052
2017-01-19,-0.008122585177379626
2017-01-20,-0.004478398314014642
2017-01-23,-0.007068844397611462
2017-01-24,-0.0007024938531787761
2017-01-25,0.0
2017-01-26,-0.0010454327656052032
2017-01-27,-0.0026135819140131744
2017-01-30,-0.008799059110510932
2017-01-31,-0.008886178507644726
2017-02-01,-0.008494141220542706
2017-02-02,-0.007840745742039412
2017-02-03,-0.0010018730670383613
2017-02-06,-0.0027878207082806528
2017-02-07,-0.002744261009713811
2017-02-08,-0.0014374700527071127
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-0.0008513536523071519
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-0.0008879868070531538
2017-02-23,-0.00021142543025076677
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,-0.0026991691619924207
2017-03-01,0.0
2017-03-02,-0.006297439319376097
2017-03-03,-0.005671865877054039
2017-03-06,-0.00863291350404538
2017-03-07,-0.011593961131036834
2017-03-08,-0.013428976561848383
2017-03-09,-0.012177829677204044
2017-03-10,-0.008716323296354966
2017-03-13,-0.008215864542497231
2017-03-14,-0.012011010092584873
2017-03-15,-0.0034615063808491886
2017-03-16,-0.005421636500125171
2017-03-17,-0.0114688464425724
2017-03-20,-0.012553173742597346
2017-03-21,-0.025231462173659236
2017-03-22,-0.02293769288514469
2017-03-23,-0.023980315289014897
2017-03-24,-0.024689298523646652
2017-03-27,-0.025690216031362123
2017-03-28,-0.018600383685044686
2017-03-29,-0.01768287596963891
2017-03-30,-0.014555008758028176
2017-03-31,-0.016848778046542612
2017-04-03,-0.018558678788889726
2017-04-04,-0.01793310534656778
2017-04-05,-0.020852448077404273
2017-04-06,-0.01809992493118695
2017-04-07,-0.01910084243890242
2017-04-10,-0.01851697389273499
2017-04-11,-0.01968471098506963
2017-04-12,-0.023980315289014897
2017-04-13,-0.030319459504545843
2017-04-17,-0.02172825089665531
2017-04-18,-0.024647593627491804
2017-04-19,-0.026440904162148615
2017-04-20,-0.01851697389273499
2017-04-21,-0.021644841104345613
2017-04-24,-0.01088497789640508
2017-04-25,-0.005129702227041455
2017-04-26,-0.005755275669363513
2017-04-27,-0.0049211777462674355
2017-04-28,-0.007089832346317437
2017-05-01,-0.004587538577028871
2017-05-02,-0.004212194511635681
2017-05-03,-0.005421636500125171
2017-05-04,-0.004253899407790529
2017-05-05,-0.0003336391692385643
2017-05-08,-0.0005004587538577354
2017-05-09,-0.0014179664692635097
2017-05-10,0.0
2017-05-11,-0.0020427731687997497
2017-05-12,-0.0037103431025139466
2017-05-15,0.0
2017-05-16,-0.0009155222638368432
2017-05-17,-0.01864336246358722
2017-05-18,-0.014689970869746105
2017-05-19,-0.008281315022888092
2017-05-22,-0.003245942571785232
2017-05-23,-0.0010403662089055743
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-0.00020681667769684164
2017-05-30,-0.0010754467240238208
2017-05-31,-0.001323626737260053
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-0.0007371913011425812
2017-06-06,-0.003931686939427359
2017-06-07,-0.0020887086865707394
2017-06-08,-0.0015972478191423889
2017-06-09,-0.0031125854937134045
2017-06-12,-0.003317360855141782
2017-06-13,0.0
2017-06-14,-0.0012676344305867504
2017-06-15,-0.0031895317930893397
2017-06-16,-0.007810263749744584
2017-06-19,0.0
2017-06-20,-0.0067440529714706265
2017-06-21,-0.00698929126134229
2017-06-22,-0.007438894792773598
2017-06-23,-0.0062535763917273
2017-06-26,-0.005599607618736235
2017-06-27,-0.013610725087876974
2017-06-28,-0.004782146652497321
2017-06-29,-0.01352897899125316
2017-06-30,-0.011689691817215686
2017-07-03,-0.010013896836426062
2017-07-05,-0.007725006130957168
2017-07-06,-0.016798822856208595
2017-07-07,-0.010422627319545463
2017-07-10,-0.009359928063434886
2017-07-11,-0.010095642933049986
2017-07-12,-0.002656748140276277
2017-07-13,-0.0009809531594866527
2017-07-14,0.0
2017-07-17,-0.00012216973448442303
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,-0.0008903278025090833
2017-07-24,-0.001133144475920722
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-0.0009295558339733612
2017-07-28,-0.002101604494200382
2017-07-31,-0.0026674210887928096
2017-08-01,-0.00044457018146548677
2017-08-02,0.0
2017-08-03,-0.0019398642095053154
2017-08-04,-0.0001212415130941169
2017-08-07,0.0
2017-08-08,-0.0024609674426111505
2017-08-09,-0.0025013111711784664
2017-08-10,-0.016581272441199113
2017-08-11,-0.015128898212772857
2017-08-14,-0.005365715899463441
2017-08-15,-0.005486747085165611
2017-08-16,-0.0037519667567676995
2017-08-17,-0.01928430225521438
2017-08-18,-0.02081736394077538
2017-08-21,-0.020050833097994936
2017-08-22,-0.009803526041876842
2017-08-23,-0.013353774155807518
2017-08-24,-0.01565336668414896
2017-08-25,-0.013353774155807518
2017-08-28,-0.013313430427240092
2017-08-29,-0.012183806027353139
2017-08-30,-0.007503933513535399
2017-08-31,-0.001533061685560999
2017-09-01,-0.00012103118570216953
2017-09-05,-0.007302214870698376
2017-09-06,-0.003913341671037185
2017-09-07,-0.0040343728567394654
2017-09-08,-0.005204340985193845
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,-0.00031978254786735327
2017-09-15,-0.003917336211376243
2017-09-18,-0.001798776831754334
2017-09-19,-0.0007994563696686052
2017-09-20,-0.000439701003317694
2017-09-21,-0.003117879841707638
2017-09-22,-0.0029180157492904035
2017-09-25,-0.004956629491945419
2017-09-26,-0.004357037214693937
2017-09-27,-0.0004796738218010299
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,-0.00113877326631584
2017-10-09,-0.0027880311002905778
2017-10-10,-0.00015707217466420786
2017-10-11,0.0
2017-10-12,-0.0014900792094738602
2017-10-13,-0.00027448827542941867
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,-0.0038893858659717617
2017-10-24,-0.002139162226284519
2017-10-25,-0.007078682276068671
2017-10-26,-0.005795184940297959
2017-10-27,0.0
2017-10-30,-0.0037251173800006976
2017-10-31,-0.0021729851383337495
2017-11-01,-0.0008536727329166993
2017-11-02,-0.00046563967250012883
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,-0.000695383426695062
2017-11-08,0.0
2017-11-09,-0.0036278028636486104
2017-11-10,-0.003936552043533825
2017-11-13,-0.0030103045038787357
2017-11-14,-0.005325923353016071
2017-11-15,-0.010304503878661664
2017-11-16,-0.0018910887267955534
2017-11-17,-0.004824205935702985
2017-11-20,-0.0031260854463355248
2017-11-21,0.0
2017-11-22,-0.0008846494095927637
2017-11-24,0.0
2017-11-27,-0.0004993086495621579
2017-11-28,0.0
2017-11-29,-0.0006086658804733691
2017-11-30,0.0
2017-12-01,-0.0020753933813818515
2017-12-04,-0.0032828949850949307
2017-12-05,-0.006867665371118048
2017-12-06,-0.00667899324553789
2017-12-07,-0.003547035960907108
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,-0.00011245220781153087
2017-12-14,-0.0041982157583024815
2017-12-15,-0.001012069870304999
2017-12-18,0.0
2017-12-19,-0.0038404175988067113
2017-12-20,-0.004362416107382638
2017-12-21,-0.0023117076808352177
2017-12-22,-0.0025727069351230147
2017-12-26,-0.003765846383296023
2017-12-27,-0.0032811334824757177
2017-12-28,-0.001230425055928297
2017-12-29,-0.00499627143922432
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,-0.0015298317185110655
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-0.0034182498560736407
2018-01-17,0.0
2018-01-18,-0.00168091269983206
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-0.0003882946803629439
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-0.006629911368553176
2018-01-30,-0.01681903831390885
2018-01-31,-0.016330518528857585
2018-02-01,-0.017447135180403417
2018-02-02,-0.03883732291157793
2018-02-05,-0.07903552236722722
2018-02-06,-0.06089050177960775
2018-02-07,-0.06598506525228542
2018-02-08,-0.10101891269453556
2018-02-09,-0.08751483006490324
2018-02-12,-0.07411543024635359
2018-02-13,-0.07181240840254022
2018-02-14,-0.059285365343010765
2018-02-15,-0.04728173633889321
2018-02-16,-0.04700258217600661
2018-02-20,-0.052969502407704705
2018-02-21,-0.057680228906413444
2018-02-22,-0.05645892944378539
2018-02-23,-0.041419498918277675
2018-02-26,-0.03028822667318032
2018-02-27,-0.0423965384883801
2018-02-28,-0.052097145648684506
2018-03-01,-0.06588038244120309
2018-03-02,-0.06106497313141179
2018-03-05,-0.05021285504920092
2018-03-06,-0.04780515039430522
2018-03-07,-0.04815409309791341
2018-03-08,-0.04354804941028667
2018-03-09,-0.02690348244818197
2018-03-12,-0.028124781910810248
2018-03-13,-0.034405750575755345
2018-03-14,-0.03936073696698994
2018-03-15,-0.04040756507781418
2018-03-16,-0.0431991067066787
2018-03-19,-0.05614488101053794
2018-03-20,-0.05453974457394095
2018-03-21,-0.05635424663270283
2018-03-22,-0.07994277339660816
2018-03-23,-0.09955335333938153
2018-03-26,-0.07491799846465197
2018-03-27,-0.09065531439737584
2018-03-28,-0.09334217321515803
2018-03-29,-0.08175727545537026
2018-04-02,-0.1015772210203083
2018-04-03,-0.09006211180124224
2018-04-04,-0.08032661037057709
2018-04-05,-0.07306860213552935
2018-04-06,-0.09372601018912685
2018-04-09,-0.08925954358294363
2018-04-10,-0.07477842138320889
2018-04-11,-0.07962872496336104
2018-04-12,-0.07205666829506585
2018-04-13,-0.07477842138320889
2018-04-16,-0.06717147044455296
2018-04-17,-0.05719170912136218
2018-04-18,-0.05649382371414613
2018-04-19,-0.0617279642682671
2018-04-20,-0.069683857910531
2018-04-23,-0.0698234349919743
2018-04-24,-0.08235047805150386
2018-04-25,-0.08008235047805146
2018-04-26,-0.07073068602135524
2018-04-27,-0.06985832926233504
2018-04-30,-0.07701165468630045
2018-05-01,-0.0753716239793425
2018-05-02,-0.08158280410356622
2018-05-03,-0.08360667178449288
2018-05-04,-0.07174261986181873
2018-05-07,-0.06860213552934602
2018-05-08,-0.06860213552934602
2018-05-09,-0.05959941377625788
2018-05-10,-0.050806057645334635
2018-05-11,-0.04790983320538755
2018-05-14,-0.04745620769069703
2018-05-15,-0.05401633051852872
2018-05-16,-0.05003838369739677
2018-05-17,-0.050840951915695376
2018-05-18,-0.05321376230023034
2018-05-21,-0.04609533114662567
2018-05-22,-0.0487472956940469
2018-05-23,-0.046130225416986415
2018-05-24,-0.04808430455719159
2018-05-25,-0.05035243213064422
2018-05-29,-0.061274338753576685
2018-05-30,-0.0487472956940469
2018-05-31,-0.05457463884430169
2018-06-01,-0.04529276292832707
2018-06-04,-0.04075650778142237
2018-06-05,-0.04005862237420599
2018-06-06,-0.032032940191220605
2018-06-07,-0.03213762300230294
2018-06-08,-0.02927629283271682
2018-06-11,-0.02798520482936695
2018-06-12,-0.02672901109637782
2018-06-13,-0.029834601158489793
2018-06-14,-0.027392002233233237
2018-06-15,-0.0329750854909624
2018-06-18,-0.034964058901528317
2018-06-19,-0.03866285155977378
2018-06-20,-0.03702282085281583
2018-06-21,-0.043059529625235404
2018-06-22,-0.04131481610719512
2018-06-25,-0.05436527322213691
2018-06-26,-0.052271617000488435
2018-06-27,-0.06012282783166989
2018-06-28,-0.054749110196105844
2018-06-29,-0.05338823365203438
2018-07-02,-0.051364365971107495
2018-07-03,-0.05471421592574499
2018-07-05,-0.04700258217600661
2018-07-06,-0.03894200572266027
2018-07-09,-0.03028822667318032
2018-07-10,-0.026798799637099635
2018-07-11,-0.03391723079070408
2018-07-12,-0.025158768930141573
2018-07-13,-0.02439109498220393
2018-07-16,-0.02526345174122413
2018-07-17,-0.02132039919045281
2018-07-18,-0.019261637239165297
2018-07-19,-0.02296042989741076
2018-07-20,-0.024077046548956593
2018-07-23,-0.022262544490194713
2018-07-24,-0.01734245236932086
2018-07-25,-0.008967827482727286
2018-07-26,-0.011305743596901396
2018-07-27,-0.018005443506176166
2018-07-30,-0.023134901249214912
2018-07-31,-0.018319491939423505
2018-08-01,-0.019959522646381345
2018-08-02,-0.01462069928117804
2018-08-03,-0.010398492567520234
2018-08-06,-0.006769488449996475
2018-08-07,-0.0034894270360806834
2018-08-08,-0.0039081582804103565
2018-08-09,-0.005269034824481822
2018-08-10,-0.01193384046339574
2018-08-13,-0.015632633121641315
2018-08-14,-0.009351664456696218
2018-08-15,-0.016749249773187258
2018-08-16,-0.008793356130923247
2018-08-17,-0.005303929094842563
2018-08-20,-0.0031753786028333453
2018-08-21,-0.0008374624886593462
2018-08-22,-0.001430665084792948
2018-08-23,-0.002756647358503561
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,-0.004048305201042934
2018-08-31,-0.004013997529847768
2018-09-04,-0.00572938108961174
2018-09-05,-0.008405379442843586
2018-09-06,-0.011390146836832704
2018-09-07,-0.01331137642376834
2018-09-10,-0.011595992864004367
2018-09-11,-0.00833676410045292
2018-09-12,-0.00809661040208598
2018-09-13,-0.0022299986276932415
2018-09-14,-0.0020584602717168554
2018-09-17,-0.007341841635789881
